cell_id,task_id,condition,seed,original_response_sha256,original_response_byte_length,method1_evaluated_artifact_sha256,method1_candidate_hash,method1_raw_response_sha256,method1_artifact_vs_candidate_differ,method2_raw_source_sha256,method2_raw_source_actual_sha256_recomputed,method2_final_source_sha256,method2_extraction_method,method2_extraction_status,source_byte_length_method2_raw,parse_status_method2_raw,method1_final_status,method1_g1_parse,method1_eligibility_record_exists,method2_raw_status,status_changes,method1_eligibility_source_present,method1_healer_eligible,method1_eligibility_reason,method1_matched_rule_probe,method2_eligible,method2_rule_id,method2_rule_triggered,method2_source_changed_flag,artifact_vs_m2raw_source_differ,candidate_vs_m2raw_source_differ,eligibility_only_diff,classification
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2d__seed_2026072004,ce111_q08_polynomial_factor_parameter_recovery,ab2d,2026072004,26c4bf7cb5800d0c9ed28b467552ffee7b521a66f9a2ce7c74c913773abc36ac,30216,eb96cc59bc7c797069651dd4d826fd0f47cd9883853cc20a96d7d41914e1f5a4,26c4bf7cb5800d0c9ed28b467552ffee7b521a66f9a2ce7c74c913773abc36ac,26c4bf7cb5800d0c9ed28b467552ffee7b521a66f9a2ce7c74c913773abc36ac,True,26c4bf7cb5800d0c9ed28b467552ffee7b521a66f9a2ce7c74c913773abc36ac,26c4bf7cb5800d0c9ed28b467552ffee7b521a66f9a2ce7c74c913773abc36ac,26c4bf7cb5800d0c9ed28b467552ffee7b521a66f9a2ce7c74c913773abc36ac,plain_text,extracted,30216,parses_ok,FAILED,PASS,True,FAILED,False,True,False,Ambiguous entry point; frozen healer abstains.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2d_spec_v2__seed_2026071301,ce111_q08_polynomial_factor_parameter_recovery,ab2d_spec_v2,2026071301,1b0369accfb2f726dc080df063245d1453467299149a066a526a2b6cb3457a7f,22036,61064ae106e729cfd53d46d63c12d6c6554663f9f739c01d15270280c67aa405,1b0369accfb2f726dc080df063245d1453467299149a066a526a2b6cb3457a7f,1b0369accfb2f726dc080df063245d1453467299149a066a526a2b6cb3457a7f,True,1b0369accfb2f726dc080df063245d1453467299149a066a526a2b6cb3457a7f,1b0369accfb2f726dc080df063245d1453467299149a066a526a2b6cb3457a7f,1b0369accfb2f726dc080df063245d1453467299149a066a526a2b6cb3457a7f,plain_text,extracted,22036,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2d_spec_v2__seed_2026072001,ce111_q08_polynomial_factor_parameter_recovery,ab2d_spec_v2,2026072001,e520cccb9c85403370268e05c3a9268ce4b92c7ea08e4eedc52272eef2927860,2599,9934d8937a54c447cd8b1cf835e3608ba6f3d53a3028afb949108f5550b5cc00,e520cccb9c85403370268e05c3a9268ce4b92c7ea08e4eedc52272eef2927860,e520cccb9c85403370268e05c3a9268ce4b92c7ea08e4eedc52272eef2927860,True,e520cccb9c85403370268e05c3a9268ce4b92c7ea08e4eedc52272eef2927860,e520cccb9c85403370268e05c3a9268ce4b92c7ea08e4eedc52272eef2927860,e520cccb9c85403370268e05c3a9268ce4b92c7ea08e4eedc52272eef2927860,plain_text,extracted,2599,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2d_spec_v2__seed_2026072002,ce111_q08_polynomial_factor_parameter_recovery,ab2d_spec_v2,2026072002,47f1b693d5e925f0648743cec413c8f1f68d783972d4729685c66bdbc570526a,4373,c64572b6ade75df252e8d3e4b487f28822b2a40b10e007147d8a9b2c560d894f,47f1b693d5e925f0648743cec413c8f1f68d783972d4729685c66bdbc570526a,47f1b693d5e925f0648743cec413c8f1f68d783972d4729685c66bdbc570526a,True,47f1b693d5e925f0648743cec413c8f1f68d783972d4729685c66bdbc570526a,47f1b693d5e925f0648743cec413c8f1f68d783972d4729685c66bdbc570526a,47f1b693d5e925f0648743cec413c8f1f68d783972d4729685c66bdbc570526a,plain_text,extracted,4373,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2d_spec_v2__seed_2026072003,ce111_q08_polynomial_factor_parameter_recovery,ab2d_spec_v2,2026072003,47fe41b623bf065bab05c651fc67bd688bf37f6408eebe156ad53c5388d0f301,4873,024b3ff2ce8aa388b291dc74eae677640fcd498a21473eb965f59ebad6a8a7a6,47fe41b623bf065bab05c651fc67bd688bf37f6408eebe156ad53c5388d0f301,47fe41b623bf065bab05c651fc67bd688bf37f6408eebe156ad53c5388d0f301,True,47fe41b623bf065bab05c651fc67bd688bf37f6408eebe156ad53c5388d0f301,47fe41b623bf065bab05c651fc67bd688bf37f6408eebe156ad53c5388d0f301,47fe41b623bf065bab05c651fc67bd688bf37f6408eebe156ad53c5388d0f301,plain_text,extracted,4873,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2d_spec_v2__seed_2026072004,ce111_q08_polynomial_factor_parameter_recovery,ab2d_spec_v2,2026072004,ea5086dc4b80468c739e26d06e317d679912c6141fb2c08f813de650eb82a688,3470,edb575b71cd236d7389384c590bace52a56a431e6aa9144aeb1aa505273169e2,ea5086dc4b80468c739e26d06e317d679912c6141fb2c08f813de650eb82a688,ea5086dc4b80468c739e26d06e317d679912c6141fb2c08f813de650eb82a688,True,ea5086dc4b80468c739e26d06e317d679912c6141fb2c08f813de650eb82a688,ea5086dc4b80468c739e26d06e317d679912c6141fb2c08f813de650eb82a688,ea5086dc4b80468c739e26d06e317d679912c6141fb2c08f813de650eb82a688,plain_text,extracted,3470,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2g__seed_2026071301,ce111_q08_polynomial_factor_parameter_recovery,ab2g,2026071301,7f3f8c012101eb1aa583f21dee591e1fcdb91e9cdaece987a24d89dcc3f4eb0f,833,7aca9e2d24df6260a8d2d1bd5ae20b9aea1bab28767fc154caa0958a134158f8,7f3f8c012101eb1aa583f21dee591e1fcdb91e9cdaece987a24d89dcc3f4eb0f,7f3f8c012101eb1aa583f21dee591e1fcdb91e9cdaece987a24d89dcc3f4eb0f,True,7f3f8c012101eb1aa583f21dee591e1fcdb91e9cdaece987a24d89dcc3f4eb0f,7f3f8c012101eb1aa583f21dee591e1fcdb91e9cdaece987a24d89dcc3f4eb0f,7f3f8c012101eb1aa583f21dee591e1fcdb91e9cdaece987a24d89dcc3f4eb0f,plain_text,extracted,833,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2g__seed_2026072001,ce111_q08_polynomial_factor_parameter_recovery,ab2g,2026072001,ab738c7de758693e0b2cc577e63b7077362500d9762b1efd3e61910473d40bf4,2842,22a8e205a15552bb69d3275b630cbd912f07dcaae4933962a22632dc99b0a201,ab738c7de758693e0b2cc577e63b7077362500d9762b1efd3e61910473d40bf4,ab738c7de758693e0b2cc577e63b7077362500d9762b1efd3e61910473d40bf4,True,ab738c7de758693e0b2cc577e63b7077362500d9762b1efd3e61910473d40bf4,ab738c7de758693e0b2cc577e63b7077362500d9762b1efd3e61910473d40bf4,ab738c7de758693e0b2cc577e63b7077362500d9762b1efd3e61910473d40bf4,plain_text,extracted,2842,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2g__seed_2026072002,ce111_q08_polynomial_factor_parameter_recovery,ab2g,2026072002,3905182c93b1e47fb76212ed841739140d172f0b4e9203846afd267234a63550,623,f6b03f54ede3e7bc88bed831417ca2ed3c2071fe3b8e52fac550742feff4a141,3905182c93b1e47fb76212ed841739140d172f0b4e9203846afd267234a63550,3905182c93b1e47fb76212ed841739140d172f0b4e9203846afd267234a63550,True,3905182c93b1e47fb76212ed841739140d172f0b4e9203846afd267234a63550,3905182c93b1e47fb76212ed841739140d172f0b4e9203846afd267234a63550,3905182c93b1e47fb76212ed841739140d172f0b4e9203846afd267234a63550,plain_text,extracted,623,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2g__seed_2026072003,ce111_q08_polynomial_factor_parameter_recovery,ab2g,2026072003,bd6e7e914dbf7387faa682790da1d818f7298a5103ed28e7cca1860f5ca216eb,817,27882977e7c6adedcc677029a96b067bc25975b469bbd70cdfb0d275e14570cf,bd6e7e914dbf7387faa682790da1d818f7298a5103ed28e7cca1860f5ca216eb,bd6e7e914dbf7387faa682790da1d818f7298a5103ed28e7cca1860f5ca216eb,True,bd6e7e914dbf7387faa682790da1d818f7298a5103ed28e7cca1860f5ca216eb,bd6e7e914dbf7387faa682790da1d818f7298a5103ed28e7cca1860f5ca216eb,bd6e7e914dbf7387faa682790da1d818f7298a5103ed28e7cca1860f5ca216eb,plain_text,extracted,817,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q08_polynomial_factor_parameter_recovery__ab2g__seed_2026072004,ce111_q08_polynomial_factor_parameter_recovery,ab2g,2026072004,4f39d7f26fbbf4667db353d8b592023bac8f147e971bb087ce9724957185afad,732,54a65e1ae3d786054b36696555b8805ed355c08a93f6f8ce427ac872f6d84345,4f39d7f26fbbf4667db353d8b592023bac8f147e971bb087ce9724957185afad,4f39d7f26fbbf4667db353d8b592023bac8f147e971bb087ce9724957185afad,True,4f39d7f26fbbf4667db353d8b592023bac8f147e971bb087ce9724957185afad,4f39d7f26fbbf4667db353d8b592023bac8f147e971bb087ce9724957185afad,4f39d7f26fbbf4667db353d8b592023bac8f147e971bb087ce9724957185afad,plain_text,extracted,732,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab1__seed_2026071301,ce111_q10_ordered_quadratic_roots_radical,ab1,2026071301,12f7ebf3d18279fc08c23d9547ec2c059f738989f652b8b22c88c5950134803b,551,7eab4d270c74796354a9955454e62aa59f2e705d1925c3495d788ee7babbe2f5,12f7ebf3d18279fc08c23d9547ec2c059f738989f652b8b22c88c5950134803b,12f7ebf3d18279fc08c23d9547ec2c059f738989f652b8b22c88c5950134803b,True,12f7ebf3d18279fc08c23d9547ec2c059f738989f652b8b22c88c5950134803b,12f7ebf3d18279fc08c23d9547ec2c059f738989f652b8b22c88c5950134803b,12f7ebf3d18279fc08c23d9547ec2c059f738989f652b8b22c88c5950134803b,plain_text,extracted,551,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab1__seed_2026072001,ce111_q10_ordered_quadratic_roots_radical,ab1,2026072001,c37819975dcf2ddd36c8ff99dfb880702252899b14ab0b7d92ae4ee8bcc4c9e7,358,ba2bcb08ce6d78db222ecbdce6c91c927ed2d371d59d91c524b9f1e5c9f2fbb1,c37819975dcf2ddd36c8ff99dfb880702252899b14ab0b7d92ae4ee8bcc4c9e7,c37819975dcf2ddd36c8ff99dfb880702252899b14ab0b7d92ae4ee8bcc4c9e7,True,c37819975dcf2ddd36c8ff99dfb880702252899b14ab0b7d92ae4ee8bcc4c9e7,c37819975dcf2ddd36c8ff99dfb880702252899b14ab0b7d92ae4ee8bcc4c9e7,c37819975dcf2ddd36c8ff99dfb880702252899b14ab0b7d92ae4ee8bcc4c9e7,plain_text,extracted,358,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab1__seed_2026072002,ce111_q10_ordered_quadratic_roots_radical,ab1,2026072002,6dd12bb1fbd5b73fcd8a3eb53aeced38eee127aee9c637b102f3ec178a200180,721,c5c83eff84848fbdfe314400e5aab2ced7f45cdbdf45349dbe7cccabfb4fe47f,6dd12bb1fbd5b73fcd8a3eb53aeced38eee127aee9c637b102f3ec178a200180,6dd12bb1fbd5b73fcd8a3eb53aeced38eee127aee9c637b102f3ec178a200180,True,6dd12bb1fbd5b73fcd8a3eb53aeced38eee127aee9c637b102f3ec178a200180,6dd12bb1fbd5b73fcd8a3eb53aeced38eee127aee9c637b102f3ec178a200180,6dd12bb1fbd5b73fcd8a3eb53aeced38eee127aee9c637b102f3ec178a200180,plain_text,extracted,721,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab1__seed_2026072003,ce111_q10_ordered_quadratic_roots_radical,ab1,2026072003,9cb7d8c761e14548e96262950f54e31420a1407fab45127327e7f0581f498146,4096,5dd58d3ac841dbefcb83b7d117ed18604fda962cbc9e17c82db551d9d652c66f,9cb7d8c761e14548e96262950f54e31420a1407fab45127327e7f0581f498146,9cb7d8c761e14548e96262950f54e31420a1407fab45127327e7f0581f498146,True,9cb7d8c761e14548e96262950f54e31420a1407fab45127327e7f0581f498146,9cb7d8c761e14548e96262950f54e31420a1407fab45127327e7f0581f498146,9cb7d8c761e14548e96262950f54e31420a1407fab45127327e7f0581f498146,plain_text,extracted,4096,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab1__seed_2026072004,ce111_q10_ordered_quadratic_roots_radical,ab1,2026072004,4bd889ce1387068e1b87a1f05a097513ade8a75993b59813b59a09a278136dcc,667,55dbf480aad8d29b0d88d71ad361b238ef4025e4dc365ff5989fd332e8e69a44,4bd889ce1387068e1b87a1f05a097513ade8a75993b59813b59a09a278136dcc,4bd889ce1387068e1b87a1f05a097513ade8a75993b59813b59a09a278136dcc,True,4bd889ce1387068e1b87a1f05a097513ade8a75993b59813b59a09a278136dcc,4bd889ce1387068e1b87a1f05a097513ade8a75993b59813b59a09a278136dcc,4bd889ce1387068e1b87a1f05a097513ade8a75993b59813b59a09a278136dcc,plain_text,extracted,667,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d__seed_2026071301,ce111_q10_ordered_quadratic_roots_radical,ab2d,2026071301,39c6100eb78168ce74c3c7ec4e6b61cc3e5a0c43b7c83f8dce25e4f8c99cf21c,5243,927478273dd818a58e215c42e89eb9c53e02526bf1993da5301f9816bcd7fc30,39c6100eb78168ce74c3c7ec4e6b61cc3e5a0c43b7c83f8dce25e4f8c99cf21c,39c6100eb78168ce74c3c7ec4e6b61cc3e5a0c43b7c83f8dce25e4f8c99cf21c,True,39c6100eb78168ce74c3c7ec4e6b61cc3e5a0c43b7c83f8dce25e4f8c99cf21c,39c6100eb78168ce74c3c7ec4e6b61cc3e5a0c43b7c83f8dce25e4f8c99cf21c,39c6100eb78168ce74c3c7ec4e6b61cc3e5a0c43b7c83f8dce25e4f8c99cf21c,plain_text,extracted,5243,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d__seed_2026072001,ce111_q10_ordered_quadratic_roots_radical,ab2d,2026072001,af4e7178a926631e50db407f7099837aefca3224a4e48bfb96f9c2e43f56eae8,5866,b029fb972f9ea2daca2ae5915716a6b26c69c60d20fbd3617e82344866bd00b5,af4e7178a926631e50db407f7099837aefca3224a4e48bfb96f9c2e43f56eae8,af4e7178a926631e50db407f7099837aefca3224a4e48bfb96f9c2e43f56eae8,True,af4e7178a926631e50db407f7099837aefca3224a4e48bfb96f9c2e43f56eae8,af4e7178a926631e50db407f7099837aefca3224a4e48bfb96f9c2e43f56eae8,af4e7178a926631e50db407f7099837aefca3224a4e48bfb96f9c2e43f56eae8,plain_text,extracted,5866,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d__seed_2026072002,ce111_q10_ordered_quadratic_roots_radical,ab2d,2026072002,665533e4db5c60f17d8aa0f5d4ac848b648647b225a148f0c8be312201d2afc4,7418,389bc7c87c9b00bbcee668682060a2b7080658fe8928e3345f929a59dfe21d8b,665533e4db5c60f17d8aa0f5d4ac848b648647b225a148f0c8be312201d2afc4,665533e4db5c60f17d8aa0f5d4ac848b648647b225a148f0c8be312201d2afc4,True,665533e4db5c60f17d8aa0f5d4ac848b648647b225a148f0c8be312201d2afc4,665533e4db5c60f17d8aa0f5d4ac848b648647b225a148f0c8be312201d2afc4,665533e4db5c60f17d8aa0f5d4ac848b648647b225a148f0c8be312201d2afc4,plain_text,extracted,7418,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d__seed_2026072003,ce111_q10_ordered_quadratic_roots_radical,ab2d,2026072003,b5130677bc21e3b42f491e76fcd855af59d53ea6f329318204675936de2272e2,4398,f4b8490f6835f0c45e2c1206d558cc80ec9b8ba39ab8a044fcac6378efbcf09a,389db4ec37f106c77b466815a0deb957d2b7c55307f74cf62c96a4087ba46f5a,b5130677bc21e3b42f491e76fcd855af59d53ea6f329318204675936de2272e2,True,389db4ec37f106c77b466815a0deb957d2b7c55307f74cf62c96a4087ba46f5a,389db4ec37f106c77b466815a0deb957d2b7c55307f74cf62c96a4087ba46f5a,389db4ec37f106c77b466815a0deb957d2b7c55307f74cf62c96a4087ba46f5a,fenced_python,extracted,4385,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d__seed_2026072004,ce111_q10_ordered_quadratic_roots_radical,ab2d,2026072004,d36d54fee5b623cfce131ff3fee9ddeacd55690464df689acd9e26ed2a3f5633,2321,ee4bb1056b841c6899c3749016ab16d787dfe55b365a47f85764152f3d8eca67,d36d54fee5b623cfce131ff3fee9ddeacd55690464df689acd9e26ed2a3f5633,d36d54fee5b623cfce131ff3fee9ddeacd55690464df689acd9e26ed2a3f5633,True,d36d54fee5b623cfce131ff3fee9ddeacd55690464df689acd9e26ed2a3f5633,d36d54fee5b623cfce131ff3fee9ddeacd55690464df689acd9e26ed2a3f5633,d36d54fee5b623cfce131ff3fee9ddeacd55690464df689acd9e26ed2a3f5633,plain_text,extracted,2321,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d_spec_v2__seed_2026071301,ce111_q10_ordered_quadratic_roots_radical,ab2d_spec_v2,2026071301,75ac52133f8efbaf4c2cc7933f70b290a83a777f6ecfe198ceb326b9aa370aec,4595,b6887ecf81be8ba7e3da453d02dd6125b8ee96f4b1efbfad46cc2ffa0274cf02,7983ea245d9afdf428edc132ca9bc8350e44b59a7aa4de013c4df39614725799,75ac52133f8efbaf4c2cc7933f70b290a83a777f6ecfe198ceb326b9aa370aec,True,7983ea245d9afdf428edc132ca9bc8350e44b59a7aa4de013c4df39614725799,7983ea245d9afdf428edc132ca9bc8350e44b59a7aa4de013c4df39614725799,7983ea245d9afdf428edc132ca9bc8350e44b59a7aa4de013c4df39614725799,fenced_python,extracted,4582,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d_spec_v2__seed_2026072001,ce111_q10_ordered_quadratic_roots_radical,ab2d_spec_v2,2026072001,024e775195a7e15a42d4ac12999e0ee3a423eaa88ce2c472eccd1f27196aae21,2910,1fe9bcfdc7249fdc0fe2974351d3e4b637c73258b70146dee09e8f6c08511498,024e775195a7e15a42d4ac12999e0ee3a423eaa88ce2c472eccd1f27196aae21,024e775195a7e15a42d4ac12999e0ee3a423eaa88ce2c472eccd1f27196aae21,True,024e775195a7e15a42d4ac12999e0ee3a423eaa88ce2c472eccd1f27196aae21,024e775195a7e15a42d4ac12999e0ee3a423eaa88ce2c472eccd1f27196aae21,024e775195a7e15a42d4ac12999e0ee3a423eaa88ce2c472eccd1f27196aae21,plain_text,extracted,2910,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d_spec_v2__seed_2026072002,ce111_q10_ordered_quadratic_roots_radical,ab2d_spec_v2,2026072002,6cfd4e883e61b1c33e07918e52012fc727605692f988dbb35e18d982c3655128,3883,cd4e1288e6c7033eef139981f359c6f8f575a676fff1cef6ae5933644ae3a802,a22bd65cd257a93967af7383237b6b442a5a4594e7acbf168ad098554edf4057,6cfd4e883e61b1c33e07918e52012fc727605692f988dbb35e18d982c3655128,True,a22bd65cd257a93967af7383237b6b442a5a4594e7acbf168ad098554edf4057,a22bd65cd257a93967af7383237b6b442a5a4594e7acbf168ad098554edf4057,a22bd65cd257a93967af7383237b6b442a5a4594e7acbf168ad098554edf4057,fenced_python,extracted,3870,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d_spec_v2__seed_2026072003,ce111_q10_ordered_quadratic_roots_radical,ab2d_spec_v2,2026072003,246f83fb33ff3a3113d5eb356d7c48b6e48187ba31c1156b7dfdfc923c69f718,3159,ebf0c494c1195ebd5c9fb78f72164b862ed934f7ae99171afe400b50920a8777,246f83fb33ff3a3113d5eb356d7c48b6e48187ba31c1156b7dfdfc923c69f718,246f83fb33ff3a3113d5eb356d7c48b6e48187ba31c1156b7dfdfc923c69f718,True,246f83fb33ff3a3113d5eb356d7c48b6e48187ba31c1156b7dfdfc923c69f718,246f83fb33ff3a3113d5eb356d7c48b6e48187ba31c1156b7dfdfc923c69f718,246f83fb33ff3a3113d5eb356d7c48b6e48187ba31c1156b7dfdfc923c69f718,plain_text,extracted,3159,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2d_spec_v2__seed_2026072004,ce111_q10_ordered_quadratic_roots_radical,ab2d_spec_v2,2026072004,7272d4cb7f387efd61b55ca7114154f6a42b3ff8640dd1adc5271609556f7e7f,1654,261abac057b2982bb8e3c75c7cbc25a52cea8f42f397adfaf58e57b80da83cfe,69f2c31b4a2b20a53aece3b4f35947fd74fef8993bde857f34e54b003827fad3,7272d4cb7f387efd61b55ca7114154f6a42b3ff8640dd1adc5271609556f7e7f,True,69f2c31b4a2b20a53aece3b4f35947fd74fef8993bde857f34e54b003827fad3,69f2c31b4a2b20a53aece3b4f35947fd74fef8993bde857f34e54b003827fad3,69f2c31b4a2b20a53aece3b4f35947fd74fef8993bde857f34e54b003827fad3,fenced_python,extracted,1641,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2g__seed_2026071301,ce111_q10_ordered_quadratic_roots_radical,ab2g,2026071301,7686599006bee9f7ca9de2157691d3b69443406fc8a2c339cf900ae66de90633,3878,dcf4719eca6080654de466787096bff2355c5c7a5f0c63342da24a2e007a39a0,7686599006bee9f7ca9de2157691d3b69443406fc8a2c339cf900ae66de90633,7686599006bee9f7ca9de2157691d3b69443406fc8a2c339cf900ae66de90633,True,7686599006bee9f7ca9de2157691d3b69443406fc8a2c339cf900ae66de90633,7686599006bee9f7ca9de2157691d3b69443406fc8a2c339cf900ae66de90633,7686599006bee9f7ca9de2157691d3b69443406fc8a2c339cf900ae66de90633,plain_text,extracted,3878,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2g__seed_2026072001,ce111_q10_ordered_quadratic_roots_radical,ab2g,2026072001,300db612e31ca19ce307889c1b70e6168c7b078e0537b2a9c05240ab7d7d728d,3080,0d1070a9b47e4561edc08d06dadb0d96b188760ba102db618e6432a2420b72ab,300db612e31ca19ce307889c1b70e6168c7b078e0537b2a9c05240ab7d7d728d,300db612e31ca19ce307889c1b70e6168c7b078e0537b2a9c05240ab7d7d728d,True,300db612e31ca19ce307889c1b70e6168c7b078e0537b2a9c05240ab7d7d728d,300db612e31ca19ce307889c1b70e6168c7b078e0537b2a9c05240ab7d7d728d,300db612e31ca19ce307889c1b70e6168c7b078e0537b2a9c05240ab7d7d728d,plain_text,extracted,3080,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce111_q10_ordered_quadratic_roots_radical__ab2g__seed_2026072002,ce111_q10_ordered_quadratic_roots_radical,ab2g,2026072002,6026007fc62cf91f7e1c2cb7cfc02b573ab0b31a7e72121544186ebb024848f2,7064,a477f644c6ce29492d67b6ed830f9eabb171005bb40517348a5f4eed34bb5eea,6026007fc62cf91f7e1c2cb7cfc02b573ab0b31a7e72121544186ebb024848f2,6026007fc62cf91f7e1c2cb7cfc02b573ab0b31a7e72121544186ebb024848f2,True,6026007fc62cf91f7e1c2cb7cfc02b573ab0b31a7e72121544186ebb024848f2,6026007fc62cf91f7e1c2cb7cfc02b573ab0b31a7e72121544186ebb024848f2,6026007fc62cf91f7e1c2cb7cfc02b573ab0b31a7e72121544186ebb024848f2,plain_text,extracted,7064,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
